Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-63225,2025-04-29,2025-05-04,Second Class,CUS-3504,Customer_539,Corporate,East,Technology,Computers,Computers_855,3293.65,3,0.15,592.62
ORD-81819,2024-01-29,2024-02-02,First Class,CUS-2234,Customer_540,Consumer,South,Furniture,Furnishings,Furnishings_741,2976.05,10,0.2,702.22
ORD-10053,2023-06-05,2023-06-11,Second Class,CUS-3902,Customer_541,Consumer,East,Technology,Computers,Computers_639,409.72,1,0.25,105.61
ORD-49829,2024-03-28,2024-03-31,First Class,CUS-9095,Customer_542,Home Office,East,Technology,Phones,Phones_135,431.54,7,0.3,75.1
ORD-47606,2023-01-13,2023-01-17,Second Class,CUS-8601,Customer_543,Consumer,East,Office Supplies,Pens,Pens_981,176.79,1,0.25,33.8
ORD-37549,2024-04-29,2024-05-02,Standard Class,CUS-8354,Customer_544,Consumer,South,Furniture,Furnishings,Furnishings_578,2612.52,1,0.3,517.14
ORD-66346,2023-05-05,2023-05-09,Same Day,CUS-6295,Customer_545,Consumer,South,Office Supplies,Pens,Pens_661,115.61,8,0.15,18.37
ORD-86019,2023-07-06,2023-07-13,Standard Class,CUS-6179,Customer_546,Corporate,South,Furniture,Tables,Tables_814,1145.1,9,0.2,276.83
ORD-89516,2024-03-07,2024-03-09,Same Day,CUS-3473,Customer_547,Corporate,South,Office Supplies,Binders,Binders_705,43.57,1,0.3,-2.07
ORD-95813,2024-10-26,2024-11-02,Second Class,CUS-8205,Customer_548,Home Office,Central,Office Supplies,Storage,Storage_746,383.95,7,0.0,144.89
ORD-52237,2025-04-02,2025-04-04,First Class,CUS-2118,Customer_549,Consumer,Central,Office Supplies,Art,Art_545,210.07,9,0.0,48.94
ORD-70946,2023-08-20,2023-08-27,Standard Class,CUS-8682,Customer_550,Consumer,West,Office Supplies,Art,Art_417,382.03,7,0.3,44.32
ORD-67905,2024-01-05,2024-01-12,Same Day,CUS-8245,Customer_551,Home Office,South,Furniture,Furnishings,Furnishings_652,2720.46,8,0.3,72.0
ORD-67954,2024-01-05,2024-01-12,Standard Class,CUS-5961,Customer_552,Consumer,Central,Technology,Phones,Phones_552,1202.18,2,0.1,327.91
ORD-98555,2023-03-09,2023-03-14,Same Day,CUS-5500,Customer_553,Consumer,East,Furniture,Bookcases,Bookcases_522,2441.45,8,0.3,-65.94
ORD-38010,2024-10-26,2024-10-31,Standard Class,CUS-1920,Customer_554,Corporate,South,Furniture,Tables,Tables_410,271.37,8,0.2,71.04
ORD-77000,2024-06-05,2024-06-10,Same Day,CUS-6766,Customer_555,Home Office,West,Technology,Phones,Phones_635,4499.29,4,0.3,892.82
ORD-72021,2023-10-18,2023-10-21,Same Day,CUS-9312,Customer_556,Home Office,West,Technology,Accessories,Accessories_393,3271.3,2,0.1,375.6
ORD-32241,2024-06-29,2024-07-02,Second Class,CUS-2215,Customer_557,Home Office,West,Furniture,Chairs,Chairs_804,2635.26,9,0.0,903.36
ORD-96356,2024-05-08,2024-05-15,Same Day,CUS-6085,Customer_558,Home Office,East,Furniture,Furnishings,Furnishings_406,100.55,1,0.2,23.72
ORD-21114,2025-09-26,2025-10-02,Second Class,CUS-8565,Customer_559,Corporate,Central,Technology,Copiers,Copiers_917,886.95,7,0.1,212.57
ORD-47196,2023-05-22,2023-05-24,Same Day,CUS-8404,Customer_560,Corporate,East,Furniture,Tables,Tables_915,1230.3,4,0.3,76.35
ORD-77561,2025-02-27,2025-02-28,First Class,CUS-1616,Customer_561,Consumer,South,Technology,Accessories,Accessories_293,1928.54,3,0.15,205.29
ORD-97012,2024-05-28,2024-06-04,First Class,CUS-1932,Customer_562,Consumer,West,Furniture,Furnishings,Furnishings_504,757.52,6,0.15,71.61
ORD-92960,2023-07-25,2023-07-31,First Class,CUS-7041,Customer_563,Consumer,East,Technology,Computers,Computers_832,1938.98,5,0.25,136.86
ORD-91167,2023-08-06,2023-08-08,Same Day,CUS-5703,Customer_564,Consumer,East,Office Supplies,Storage,Storage_948,73.14,4,0.0,27.14
ORD-53933,2023-09-03,2023-09-09,Second Class,CUS-2257,Customer_565,Corporate,Central,Furniture,Tables,Tables_369,1297.01,2,0.0,159.91
ORD-22240,2024-08-28,2024-09-04,Second Class,CUS-2479,Customer_566,Home Office,Central,Technology,Copiers,Copiers_740,4021.65,1,0.1,1201.11
ORD-40784,2024-03-28,2024-04-04,Same Day,CUS-9307,Customer_567,Corporate,West,Technology,Accessories,Accessories_391,2421.4,8,0.1,374.51
ORD-98184,2025-01-20,2025-01-24,First Class,CUS-7299,Customer_568,Consumer,East,Office Supplies,Art,Art_928,18.82,5,0.25,2.47
ORD-50687,2023-08-26,2023-08-31,First Class,CUS-8581,Customer_569,Corporate,East,Furniture,Furnishings,Furnishings_292,1322.19,3,0.3,249.03
ORD-39444,2024-05-11,2024-05-17,Second Class,CUS-1672,Customer_570,Home Office,Central,Technology,Computers,Computers_239,184.52,8,0.3,39.73
ORD-36100,2025-03-05,2025-03-09,First Class,CUS-8368,Customer_571,Home Office,East,Furniture,Chairs,Chairs_752,2902.11,10,0.1,445.28
ORD-29313,2025-05-21,2025-05-22,Standard Class,CUS-4084,Customer_572,Corporate,East,Furniture,Furnishings,Furnishings_378,469.62,10,0.25,53.33
ORD-13201,2023-05-17,2023-05-21,Second Class,CUS-6267,Customer_573,Corporate,East,Office Supplies,Art,Art_603,356.77,1,0.3,26.53
ORD-16057,2025-09-28,2025-10-04,First Class,CUS-8792,Customer_574,Corporate,Central,Technology,Accessories,Accessories_119,4865.24,8,0.2,19.34
ORD-42092,2024-05-30,2024-06-05,Second Class,CUS-9214,Customer_575,Consumer,West,Technology,Phones,Phones_647,4138.89,8,0.15,470.93
ORD-72277,2024-12-02,2024-12-06,Standard Class,CUS-3471,Customer_576,Corporate,South,Technology,Computers,Computers_204,3511.61,3,0.2,483.75
ORD-90120,2025-08-03,2025-08-06,Second Class,CUS-2013,Customer_577,Corporate,West,Furniture,Bookcases,Bookcases_228,2534.44,7,0.2,312.57
ORD-19545,2022-11-13,2022-11-20,Second Class,CUS-8381,Customer_578,Corporate,South,Office Supplies,Storage,Storage_844,491.08,3,0.3,81.8
ORD-69692,2023-05-17,2023-05-23,Second Class,CUS-2695,Customer_579,Home Office,East,Technology,Computers,Computers_192,3125.66,6,0.1,517.11
ORD-64321,2025-06-03,2025-06-09,Second Class,CUS-6626,Customer_580,Home Office,West,Technology,Phones,Phones_605,2817.96,8,0.15,484.16
ORD-92544,2024-11-10,2024-11-17,Standard Class,CUS-2381,Customer_581,Consumer,South,Technology,Accessories,Accessories_530,3159.78,1,0.1,565.23
ORD-85454,2023-03-17,2023-03-24,Same Day,CUS-9266,Customer_582,Consumer,Central,Furniture,Furnishings,Furnishings_480,1644.76,2,0.3,283.21
ORD-35485,2025-11-06,2025-11-10,Second Class,CUS-3827,Customer_583,Home Office,Central,Furniture,Chairs,Chairs_438,1941.76,7,0.25,454.16
ORD-60328,2024-01-28,2024-02-01,Second Class,CUS-1641,Customer_584,Home Office,West,Technology,Computers,Computers_157,2276.72,6,0.15,420.21
ORD-74799,2024-01-15,2024-01-19,First Class,CUS-5059,Customer_585,Home Office,West,Furniture,Furnishings,Furnishings_173,733.49,9,0.15,192.05
ORD-62383,2024-05-10,2024-05-13,Second Class,CUS-8172,Customer_586,Corporate,East,Office Supplies,Storage,Storage_285,68.92,1,0.1,9.58
ORD-41979,2024-06-10,2024-06-13,First Class,CUS-8199,Customer_587,Corporate,West,Technology,Accessories,Accessories_936,388.29,5,0.0,101.89
ORD-29342,2023-08-02,2023-08-07,Same Day,CUS-9586,Customer_588,Home Office,East,Furniture,Chairs,Chairs_224,863.62,7,0.2,89.44
ORD-95990,2025-07-28,2025-08-04,Standard Class,CUS-9564,Customer_589,Corporate,East,Office Supplies,Binders,Binders_494,32.6,5,0.15,4.87
ORD-10726,2024-10-11,2024-10-17,Standard Class,CUS-3600,Customer_590,Corporate,Central,Furniture,Tables,Tables_855,1744.8,10,0.1,470.61
ORD-23970,2023-02-15,2023-02-16,Same Day,CUS-6962,Customer_591,Consumer,Central,Technology,Computers,Computers_571,1454.95,9,0.2,384.83
ORD-65724,2023-05-30,2023-06-05,Standard Class,CUS-7108,Customer_592,Home Office,South,Office Supplies,Paper,Paper_633,414.02,10,0.2,15.09
ORD-38683,2025-06-06,2025-06-07,Same Day,CUS-5634,Customer_593,Home Office,Central,Office Supplies,Binders,Binders_584,46.38,4,0.25,7.67
ORD-33053,2023-07-20,2023-07-27,Same Day,CUS-7347,Customer_594,Corporate,Central,Furniture,Bookcases,Bookcases_430,756.42,2,0.1,169.92
ORD-77889,2023-09-27,2023-10-01,Same Day,CUS-7697,Customer_595,Home Office,West,Technology,Phones,Phones_862,3664.72,10,0.0,496.66
ORD-70889,2025-05-30,2025-05-31,Standard Class,CUS-6543,Customer_596,Consumer,Central,Office Supplies,Art,Art_225,303.42,6,0.0,49.63
ORD-16582,2025-04-02,2025-04-04,First Class,CUS-1857,Customer_597,Consumer,South,Furniture,Furnishings,Furnishings_753,287.02,1,0.25,19.6
ORD-83060,2023-08-05,2023-08-11,Same Day,CUS-6482,Customer_598,Consumer,West,Furniture,Tables,Tables_469,2643.99,9,0.3,0.21
ORD-42662,2024-07-18,2024-07-20,Second Class,CUS-2079,Customer_599,Home Office,South,Technology,Computers,Computers_215,4392.45,6,0.25,211.36
ORD-25906,2024-05-22,2024-05-23,Standard Class,CUS-6401,Customer_600,Home Office,Central,Technology,Copiers,Copiers_432,1685.52,1,0.3,51.04
ORD-69829,2024-11-15,2024-11-18,Same Day,CUS-2548,Customer_601,Home Office,South,Technology,Computers,Computers_913,1735.01,2,0.1,261.47
ORD-27477,2023-04-25,2023-04-28,Same Day,CUS-7333,Customer_602,Home Office,West,Furniture,Chairs,Chairs_505,2968.18,7,0.0,964.12
ORD-70901,2023-10-12,2023-10-13,Second Class,CUS-5655,Customer_603,Home Office,East,Technology,Phones,Phones_143,3149.57,6,0.2,540.38
ORD-97500,2025-01-27,2025-02-02,First Class,CUS-5128,Customer_604,Consumer,South,Office Supplies,Storage,Storage_804,270.35,8,0.1,93.51
ORD-79616,2024-07-25,2024-07-31,First Class,CUS-3463,Customer_605,Corporate,South,Office Supplies,Binders,Binders_480,420.69,10,0.15,62.86
ORD-83259,2024-03-01,2024-03-05,First Class,CUS-6461,Customer_606,Consumer,West,Technology,Computers,Computers_261,1462.19,1,0.3,257.58
ORD-88047,2023-05-13,2023-05-19,Same Day,CUS-2335,Customer_607,Home Office,West,Furniture,Chairs,Chairs_802,1344.63,6,0.1,418.77
ORD-51588,2023-05-21,2023-05-22,Same Day,CUS-3317,Customer_608,Consumer,South,Office Supplies,Pens,Pens_877,141.21,6,0.0,42.88
ORD-68008,2024-01-19,2024-01-23,Same Day,CUS-6731,Customer_609,Home Office,Central,Office Supplies,Paper,Paper_161,396.69,3,0.2,49.01
ORD-90301,2023-04-16,2023-04-18,Standard Class,CUS-6082,Customer_610,Home Office,South,Furniture,Tables,Tables_818,1762.71,9,0.25,354.44
ORD-76162,2024-02-14,2024-02-19,Second Class,CUS-7421,Customer_611,Consumer,West,Office Supplies,Paper,Paper_228,332.82,2,0.2,20.34
ORD-65933,2025-05-07,2025-05-08,Same Day,CUS-3112,Customer_612,Home Office,East,Furniture,Tables,Tables_424,831.69,9,0.25,60.93
ORD-81810,2022-11-24,2022-11-30,Second Class,CUS-2388,Customer_613,Corporate,East,Office Supplies,Pens,Pens_924,117.91,4,0.15,22.29
ORD-68446,2024-10-11,2024-10-18,Second Class,CUS-6072,Customer_614,Home Office,Central,Furniture,Tables,Tables_121,1516.29,3,0.1,337.56
ORD-30861,2023-07-12,2023-07-19,First Class,CUS-7171,Customer_615,Corporate,South,Office Supplies,Storage,Storage_466,371.41,6,0.0,39.61
ORD-72216,2025-03-21,2025-03-27,Standard Class,CUS-6381,Customer_616,Corporate,East,Office Supplies,Binders,Binders_356,267.37,4,0.15,82.49
ORD-68991,2023-08-05,2023-08-09,Same Day,CUS-3093,Customer_617,Home Office,South,Technology,Copiers,Copiers_823,211.6,9,0.1,54.8
ORD-43972,2023-04-02,2023-04-04,First Class,CUS-9624,Customer_618,Consumer,West,Furniture,Bookcases,Bookcases_655,2618.8,2,0.25,323.97
ORD-42406,2024-12-31,2025-01-01,First Class,CUS-2531,Customer_619,Corporate,East,Office Supplies,Storage,Storage_294,41.7,8,0.0,15.84
ORD-93579,2023-06-05,2023-06-06,Same Day,CUS-7937,Customer_620,Consumer,Central,Office Supplies,Binders,Binders_656,478.35,10,0.0,110.85
ORD-46347,2024-08-10,2024-08-13,Second Class,CUS-9331,Customer_621,Corporate,West,Furniture,Bookcases,Bookcases_849,172.91,4,0.3,42.21
ORD-78327,2024-07-12,2024-07-14,First Class,CUS-6928,Customer_622,Home Office,Central,Furniture,Bookcases,Bookcases_988,2113.91,4,0.25,272.03
ORD-73517,2024-12-30,2025-01-06,Second Class,CUS-1298,Customer_623,Home Office,West,Office Supplies,Art,Art_264,50.28,6,0.2,1.72
ORD-92149,2023-08-07,2023-08-13,Standard Class,CUS-6940,Customer_624,Corporate,East,Technology,Computers,Computers_560,4557.85,6,0.2,1045.75
ORD-41358,2023-08-27,2023-08-28,Second Class,CUS-6060,Customer_625,Home Office,Central,Furniture,Bookcases,Bookcases_654,1446.86,5,0.3,222.34
ORD-45992,2025-10-29,2025-11-03,Standard Class,CUS-3953,Customer_626,Corporate,Central,Furniture,Furnishings,Furnishings_100,498.82,9,0.2,115.67
ORD-67654,2022-11-25,2022-11-30,Second Class,CUS-4509,Customer_627,Home Office,West,Office Supplies,Art,Art_488,177.0,7,0.0,68.22
ORD-20155,2023-10-10,2023-10-14,First Class,CUS-6598,Customer_628,Consumer,Central,Office Supplies,Binders,Binders_119,90.76,5,0.1,25.68
ORD-47450,2024-10-27,2024-11-02,First Class,CUS-8967,Customer_629,Home Office,West,Office Supplies,Pens,Pens_894,93.59,1,0.3,12.48
ORD-40735,2024-01-18,2024-01-24,Standard Class,CUS-4145,Customer_630,Consumer,West,Office Supplies,Binders,Binders_428,474.57,2,0.1,145.78
ORD-45614,2023-09-14,2023-09-18,Same Day,CUS-4711,Customer_631,Home Office,West,Office Supplies,Paper,Paper_774,228.17,6,0.1,57.49
ORD-54020,2025-05-02,2025-05-09,Standard Class,CUS-3253,Customer_632,Consumer,West,Office Supplies,Storage,Storage_294,396.51,6,0.15,58.46
ORD-51904,2024-01-26,2024-01-27,Standard Class,CUS-3538,Customer_633,Home Office,East,Office Supplies,Storage,Storage_884,323.41,8,0.15,94.01
ORD-80798,2023-06-01,2023-06-03,Second Class,CUS-2264,Customer_634,Consumer,West,Office Supplies,Binders,Binders_727,341.45,8,0.3,5.66
ORD-20561,2023-07-18,2023-07-23,Second Class,CUS-5846,Customer_635,Corporate,South,Furniture,Bookcases,Bookcases_519,481.91,9,0.2,103.32
ORD-28136,2025-01-02,2025-01-05,Standard Class,CUS-2657,Customer_636,Corporate,Central,Office Supplies,Pens,Pens_213,124.75,9,0.2,32.99
ORD-29769,2025-04-05,2025-04-08,First Class,CUS-9317,Customer_637,Consumer,South,Technology,Phones,Phones_144,3944.41,2,0.1,1062.6
ORD-40311,2023-08-21,2023-08-23,Second Class,CUS-9843,Customer_638,Home Office,East,Technology,Computers,Computers_994,4855.29,8,0.2,1015.64
ORD-60205,2024-05-28,2024-06-03,Same Day,CUS-9626,Customer_639,Consumer,South,Technology,Computers,Computers_209,1350.24,9,0.1,372.38
ORD-30028,2023-04-29,2023-05-01,Second Class,CUS-1618,Customer_640,Home Office,Central,Furniture,Tables,Tables_201,887.55,9,0.25,101.64
ORD-38043,2024-06-13,2024-06-20,Second Class,CUS-6517,Customer_641,Corporate,South,Technology,Copiers,Copiers_773,2390.84,5,0.1,746.54
ORD-18418,2023-01-01,2023-01-08,Same Day,CUS-3147,Customer_642,Home Office,East,Furniture,Bookcases,Bookcases_150,2953.14,8,0.15,254.06
ORD-64377,2024-07-17,2024-07-19,Standard Class,CUS-7172,Customer_643,Corporate,West,Furniture,Tables,Tables_720,879.98,10,0.3,-10.37
ORD-63424,2025-10-03,2025-10-08,Same Day,CUS-3527,Customer_644,Home Office,South,Office Supplies,Paper,Paper_113,209.42,6,0.3,7.47
ORD-53369,2025-09-16,2025-09-18,Standard Class,CUS-3658,Customer_645,Home Office,East,Technology,Copiers,Copiers_952,4462.83,2,0.1,934.84
ORD-81121,2025-01-18,2025-01-21,Standard Class,CUS-3962,Customer_646,Home Office,East,Technology,Copiers,Copiers_920,64.46,4,0.2,9.87
ORD-71069,2023-02-27,2023-03-06,Standard Class,CUS-3712,Customer_647,Consumer,Central,Office Supplies,Paper,Paper_469,29.49,8,0.1,8.73
ORD-64496,2024-03-12,2024-03-16,Same Day,CUS-8170,Customer_648,Consumer,Central,Office Supplies,Storage,Storage_941,306.0,2,0.2,37.14
ORD-18161,2025-01-06,2025-01-07,Standard Class,CUS-1715,Customer_649,Corporate,South,Furniture,Chairs,Chairs_943,2731.4,2,0.1,533.45
ORD-37110,2024-03-15,2024-03-19,First Class,CUS-7731,Customer_650,Corporate,West,Office Supplies,Pens,Pens_641,127.04,7,0.0,13.21
ORD-65069,2023-04-02,2023-04-07,Same Day,CUS-6968,Customer_651,Consumer,East,Technology,Phones,Phones_954,2374.73,3,0.15,351.27
ORD-61049,2022-12-02,2022-12-05,First Class,CUS-4891,Customer_652,Corporate,South,Furniture,Chairs,Chairs_321,1406.35,5,0.15,308.46
ORD-86556,2024-08-17,2024-08-19,Standard Class,CUS-8277,Customer_653,Consumer,East,Office Supplies,Paper,Paper_203,241.76,2,0.1,13.21
ORD-12560,2025-01-08,2025-01-15,Second Class,CUS-5668,Customer_654,Home Office,East,Office Supplies,Binders,Binders_644,315.03,2,0.25,18.67
ORD-85456,2025-03-18,2025-03-21,Standard Class,CUS-8355,Customer_655,Corporate,West,Furniture,Tables,Tables_297,1462.26,3,0.2,91.23
ORD-59857,2023-10-27,2023-11-03,First Class,CUS-4833,Customer_656,Corporate,West,Office Supplies,Binders,Binders_683,229.26,5,0.1,14.35
ORD-72518,2025-06-29,2025-07-06,First Class,CUS-9749,Customer_657,Consumer,South,Office Supplies,Binders,Binders_671,242.4,2,0.15,40.91
ORD-10772,2023-04-06,2023-04-07,Same Day,CUS-4918,Customer_658,Corporate,West,Office Supplies,Art,Art_525,299.53,3,0.25,8.84
ORD-56105,2023-03-26,2023-03-27,Second Class,CUS-6070,Customer_659,Corporate,West,Office Supplies,Paper,Paper_884,273.13,8,0.3,47.23
ORD-49139,2024-04-27,2024-04-29,Same Day,CUS-8684,Customer_660,Home Office,South,Office Supplies,Art,Art_466,428.53,3,0.3,87.58
ORD-61116,2023-01-28,2023-01-29,First Class,CUS-4178,Customer_661,Corporate,West,Office Supplies,Storage,Storage_819,34.25,4,0.2,5.61
ORD-64921,2025-01-31,2025-02-05,Standard Class,CUS-7026,Customer_662,Home Office,Central,Office Supplies,Storage,Storage_206,418.33,9,0.0,165.04
ORD-80545,2024-06-16,2024-06-22,Second Class,CUS-8218,Customer_663,Consumer,East,Technology,Computers,Computers_663,4227.43,1,0.0,994.05
ORD-81582,2025-08-30,2025-09-06,Standard Class,CUS-8564,Customer_664,Corporate,East,Furniture,Bookcases,Bookcases_773,926.23,5,0.2,142.65
ORD-89069,2025-03-07,2025-03-11,Standard Class,CUS-5616,Customer_665,Home Office,East,Technology,Copiers,Copiers_460,2341.12,7,0.1,811.82
ORD-38906,2025-02-08,2025-02-09,Second Class,CUS-7256,Customer_666,Consumer,East,Furniture,Bookcases,Bookcases_965,1371.76,9,0.15,129.58
ORD-73993,2023-09-16,2023-09-19,Same Day,CUS-9239,Customer_667,Corporate,South,Furniture,Furnishings,Furnishings_882,733.68,3,0.3,170.77
ORD-38760,2023-04-28,2023-05-01,Standard Class,CUS-9641,Customer_668,Consumer,East,Office Supplies,Storage,Storage_945,204.43,8,0.2,2.63
ORD-45774,2023-04-18,2023-04-23,First Class,CUS-7859,Customer_669,Corporate,East,Office Supplies,Pens,Pens_723,31.75,6,0.3,2.66
ORD-67125,2023-12-29,2024-01-05,Standard Class,CUS-3655,Customer_670,Consumer,East,Technology,Computers,Computers_484,1425.22,7,0.1,101.19
ORD-73654,2023-09-22,2023-09-27,Second Class,CUS-4271,Customer_671,Consumer,East,Office Supplies,Pens,Pens_468,410.17,8,0.3,69.22
ORD-13804,2024-09-07,2024-09-11,Second Class,CUS-3267,Customer_672,Home Office,Central,Furniture,Furnishings,Furnishings_506,925.23,1,0.2,168.88
ORD-60968,2023-03-23,2023-03-26,Second Class,CUS-5096,Customer_673,Consumer,East,Technology,Phones,Phones_391,4100.12,5,0.3,664.18
ORD-54057,2025-04-21,2025-04-27,Same Day,CUS-1854,Customer_674,Corporate,Central,Office Supplies,Paper,Paper_630,270.48,4,0.2,30.39
ORD-97670,2024-03-10,2024-03-11,Standard Class,CUS-8873,Customer_675,Corporate,South,Technology,Accessories,Accessories_106,4405.32,2,0.3,268.04
ORD-99016,2024-03-22,2024-03-23,Same Day,CUS-7081,Customer_676,Home Office,West,Furniture,Tables,Tables_319,1766.86,1,0.25,-20.15
ORD-62994,2025-04-15,2025-04-16,Same Day,CUS-2680,Customer_677,Corporate,East,Furniture,Chairs,Chairs_890,186.04,4,0.15,24.18
ORD-31632,2025-05-24,2025-05-29,Second Class,CUS-9452,Customer_678,Corporate,West,Office Supplies,Pens,Pens_666,340.96,9,0.0,129.15
ORD-71261,2023-02-28,2023-03-03,Second Class,CUS-3042,Customer_679,Corporate,West,Office Supplies,Art,Art_684,31.98,6,0.0,6.84
ORD-26728,2023-11-02,2023-11-03,Same Day,CUS-5670,Customer_680,Consumer,South,Office Supplies,Binders,Binders_196,230.79,7,0.25,51.79
ORD-91560,2022-12-03,2022-12-09,Standard Class,CUS-2374,Customer_681,Consumer,West,Technology,Copiers,Copiers_464,4650.66,10,0.0,1640.28
ORD-80008,2023-08-16,2023-08-22,First Class,CUS-3626,Customer_682,Corporate,Central,Technology,Computers,Computers_371,867.76,6,0.0,183.94
ORD-13534,2022-12-01,2022-12-03,Same Day,CUS-5469,Customer_683,Home Office,West,Furniture,Tables,Tables_338,1230.63,6,0.15,264.09
ORD-61645,2025-08-20,2025-08-23,Standard Class,CUS-8361,Customer_684,Consumer,West,Furniture,Bookcases,Bookcases_194,2216.59,8,0.1,174.25
ORD-87580,2025-10-14,2025-10-19,Second Class,CUS-9410,Customer_685,Home Office,West,Office Supplies,Storage,Storage_682,442.31,10,0.2,13.76
ORD-83975,2024-04-21,2024-04-23,Second Class,CUS-3414,Customer_686,Corporate,East,Technology,Phones,Phones_840,3371.17,9,0.15,133.49
ORD-96900,2024-12-08,2024-12-10,Standard Class,CUS-8167,Customer_687,Corporate,East,Furniture,Furnishings,Furnishings_277,848.7,9,0.25,126.71
ORD-13552,2024-05-11,2024-05-17,First Class,CUS-2502,Customer_688,Consumer,Central,Furniture,Chairs,Chairs_709,2056.36,8,0.3,160.03
ORD-21003,2023-07-07,2023-07-14,Second Class,CUS-4637,Customer_689,Corporate,Central,Office Supplies,Pens,Pens_138,155.4,8,0.25,21.66
ORD-94246,2023-01-07,2023-01-10,Second Class,CUS-8391,Customer_690,Consumer,East,Office Supplies,Art,Art_490,362.03,5,0.3,38.49
ORD-66179,2025-04-05,2025-04-08,Second Class,CUS-6727,Customer_691,Corporate,Central,Technology,Phones,Phones_889,4772.46,10,0.3,262.78
ORD-27786,2025-10-15,2025-10-16,Standard Class,CUS-1436,Customer_692,Corporate,East,Furniture,Bookcases,Bookcases_936,2192.04,3,0.0,664.72
ORD-70515,2024-04-29,2024-05-05,Same Day,CUS-7797,Customer_693,Consumer,South,Furniture,Furnishings,Furnishings_988,2602.35,5,0.0,852.4
ORD-33819,2023-04-14,2023-04-18,Second Class,CUS-1872,Customer_694,Consumer,West,Technology,Computers,Computers_865,60.41,3,0.15,1.78
ORD-16590,2025-05-28,2025-06-02,Same Day,CUS-7495,Customer_695,Consumer,West,Office Supplies,Art,Art_111,361.61,5,0.25,13.44
ORD-44099,2024-11-14,2024-11-15,First Class,CUS-9224,Customer_696,Corporate,Central,Office Supplies,Storage,Storage_155,416.5,4,0.25,78.71
ORD-59689,2025-08-27,2025-09-03,Second Class,CUS-7126,Customer_697,Corporate,East,Furniture,Chairs,Chairs_426,217.62,8,0.2,25.24
ORD-52906,2023-10-15,2023-10-18,Second Class,CUS-4862,Customer_698,Home Office,East,Office Supplies,Art,Art_253,437.08,6,0.15,97.79
ORD-37742,2023-09-26,2023-09-29,First Class,CUS-7326,Customer_699,Consumer,Central,Furniture,Tables,Tables_256,844.41,5,0.2,87.89
ORD-69598,2023-06-06,2023-06-11,Second Class,CUS-2337,Customer_700,Corporate,East,Technology,Copiers,Copiers_556,3343.2,1,0.3,224.75
ORD-52840,2023-07-02,2023-07-04,Same Day,CUS-7142,Customer_701,Corporate,South,Office Supplies,Art,Art_616,402.17,3,0.15,29.2
ORD-54236,2025-09-15,2025-09-16,Standard Class,CUS-4678,Customer_702,Consumer,West,Technology,Computers,Computers_542,3330.19,6,0.1,424.5
ORD-59692,2023-02-06,2023-02-13,Same Day,CUS-1461,Customer_703,Home Office,Central,Furniture,Furnishings,Furnishings_251,367.63,5,0.25,57.58
ORD-46471,2022-12-03,2022-12-05,Standard Class,CUS-6221,Customer_704,Consumer,Central,Technology,Accessories,Accessories_184,3001.79,8,0.0,690.26
ORD-65255,2023-02-10,2023-02-14,Standard Class,CUS-2623,Customer_705,Home Office,East,Furniture,Chairs,Chairs_661,1693.79,3,0.25,351.11
ORD-43065,2024-11-22,2024-11-26,Same Day,CUS-6493,Customer_706,Corporate,Central,Furniture,Bookcases,Bookcases_187,2710.93,10,0.1,828.94
ORD-20735,2023-09-11,2023-09-13,Same Day,CUS-3392,Customer_707,Home Office,South,Furniture,Furnishings,Furnishings_892,1272.3,3,0.15,238.55
ORD-71644,2023-01-19,2023-01-24,Same Day,CUS-3254,Customer_708,Corporate,East,Office Supplies,Binders,Binders_880,167.33,9,0.1,46.43
ORD-12540,2025-03-15,2025-03-17,Same Day,CUS-1627,Customer_709,Consumer,East,Technology,Copiers,Copiers_672,3761.76,5,0.25,252.31
ORD-80702,2024-08-28,2024-08-30,First Class,CUS-5700,Customer_710,Consumer,East,Technology,Copiers,Copiers_504,2092.74,3,0.2,260.53
ORD-16826,2025-03-09,2025-03-15,Second Class,CUS-8740,Customer_711,Consumer,East,Office Supplies,Art,Art_300,326.59,3,0.15,78.0
ORD-55870,2024-08-24,2024-08-27,Standard Class,CUS-3273,Customer_712,Home Office,South,Office Supplies,Art,Art_853,326.76,3,0.2,37.86
ORD-39389,2023-04-16,2023-04-21,Same Day,CUS-8685,Customer_713,Corporate,East,Office Supplies,Binders,Binders_348,445.14,3,0.1,100.85
ORD-95215,2024-12-10,2024-12-11,Same Day,CUS-8349,Customer_714,Consumer,Central,Technology,Accessories,Accessories_895,3013.53,4,0.0,468.94
ORD-18993,2025-09-01,2025-09-07,Same Day,CUS-1086,Customer_715,Consumer,South,Furniture,Bookcases,Bookcases_801,1556.25,2,0.15,318.92
ORD-95426,2023-02-23,2023-02-25,First Class,CUS-2298,Customer_716,Corporate,West,Office Supplies,Paper,Paper_215,78.05,1,0.3,16.27
ORD-15276,2024-02-08,2024-02-15,Same Day,CUS-1311,Customer_717,Consumer,West,Office Supplies,Storage,Storage_533,66.71,6,0.25,15.72
ORD-14067,2025-09-29,2025-09-30,Same Day,CUS-5193,Customer_718,Corporate,Central,Furniture,Bookcases,Bookcases_295,547.53,10,0.2,118.98
